sample_id,true_label,predicted_label,malware_probability,top_1_node,top_1_score,top_2_node,top_2_score,top_3_node,top_3_score,top_4_node,top_4_score,top_5_node,top_5_score,top_6_node,top_6_score,top_7_node,top_7_score,top_8_node,top_8_score,top_9_node,top_9_score,top_10_node,top_10_score,top_11_node,top_11_score,top_12_node,top_12_score,top_13_node,top_13_score,top_14_node,top_14_score,top_15_node,top_15_score,top_16_node,top_16_score,top_17_node,top_17_score,top_18_node,top_18_score,top_19_node,top_19_score,top_20_node,top_20_score,top_21_node,top_21_score,top_22_node,top_22_score
gen16_64548bd1-1a95-4311-8a29-3b764826b7da_app-release,1,1,0.9996789693832397,waqto.wr.e.wk.Q: java.lang.String getIncomingSMS(android.content.Intent),0.3851274,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.16659427,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.10924951,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.07041456550359726,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.06067490950226784,waqto.wr.e.wk.Q$1: void run(),0.04078676179051399,y.d.Z: void onCreate(android.os.Bundle),0.03837398812174797,java.io.DataOutputStream: void writeUTF(java.lang.String),0.03827013075351715,waqto.wr.e.wk.Q$2: void run(),0.02531568333506584,waqto.wr.e.wk.Q: java.lang.String getSdk(),0.01796809956431389,android.os.Build$VERSION: void <clinit>(),0.012804578058421612,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.01059654913842678,java.net.URL: java.net.URLConnection openConnection(),0.009326598607003689,android.database.ContentObserver: void <init>(android.os.Handler),0.004230938386172056,android.telephony.PhoneStateListener: void <init>(),0.004207562189549208,lwi.puah.ft.jjxo.Qrmu: void <init>(android.content.Context),0.0038232658989727497,"birgy.zth.Ijc: void <init>(android.os.Handler,android.content.Context)",0.0022351534571498632,,,,,,,,,,
gen104_18d41cb6-7f5b-4c2b-a648-3fe29f140306_app-release,1,1,0.9969461560249329,kad.xv.jfr.EP: java.lang.String getIMSI(android.content.Context),0.3451882,azv.uvvm.Td: java.lang.String getIMSI(android.content.Context),0.3451882,"kad.xv.jfr.EP: void sendDataMessage(java.lang.String,java.lang.String)",0.09321661,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.07884873449802399,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.04644545912742615,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.03203893452882767,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.022591177374124527,azv.uvvm.Td$2: void run(),0.01808730885386467,java.io.OutputStream: void write(byte[]),0.009951499290764332,java.net.URL: java.net.URLConnection openConnection(),0.00844384916126728,,,,,,,,,,,,,,,,,,,,,,,,
gen40_218712f5-6a8f-4c39-88ef-c890ce6794b9_app-release,1,1,0.9995952248573303,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.9360703,"kyp.xx.znsek.wp.VhKgU: void <init>(android.os.Handler,android.content.Context)",0.03949553,android.database.ContentObserver: void <init>(android.os.Handler),0.024434172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen2_f99bd3d4-3867-4d76-93b8-32edcf68a599_app-release,1,1,0.9999972581863403,woy.bma.ovbp.sa.GcSy: java.lang.String getIMSI(android.content.Context),0.62239325,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.1421686,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.09263707,woy.bma.ovbp.sa.GcSy$2: void run(),0.034806735813617706,java.io.DataOutputStream: void writeUTF(java.lang.String),0.03265904635190964,woy.bma.ovbp.sa.GcSy$1: void run(),0.03261240944266319,java.io.OutputStream: void write(byte[]),0.017788628116250038,java.net.URL: java.net.URLConnection openConnection(),0.015224723145365715,"w.drzw.Ze: void <init>(android.os.Handler,android.content.Context)",0.005998505745083094,android.database.ContentObserver: void <init>(android.os.Handler),0.00371101638302207,,,,,,,,,,,,,,,,,,,,,,,,
gen17_071c9780-05ba-4e4b-a414-3626d8048db7_app-release,1,1,0.9999885559082031,tzni.c.Cce: java.lang.String getIMSI(android.content.Context),0.54426336,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.12432198,"tzni.c.Cce: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.110805914,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08100821822881699,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.05119853839278221,tzni.c.Cce$1: void run(),0.030437400564551353,java.io.DataOutputStream: void writeUTF(java.lang.String),0.028559314087033272,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.020914651453495026,"yav.W: void <init>(android.os.Handler,android.content.Context)",0.00524550536647439,android.database.ContentObserver: void <init>(android.os.Handler),0.0032451676670461893,,,,,,,,,,,,,,,,,,,,,,,,
gen29_c27ea89f-3e0b-49dd-b4b0-d0e9c8d6d45e_app-release,1,1,0.9989345669746399,"w.sfghd.NT: void sendTextMessage(java.lang.String,java.lang.String)",0.41088828,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.23808397,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.103269204,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.07453809678554535,w.sfghd.NT$1: void run(),0.05828942358493805,java.io.DataOutputStream: void writeUTF(java.lang.String),0.05469278246164322,w.sfghd.NT: java.lang.String getSdk(),0.02567867375910282,android.os.Build$VERSION: void <clinit>(),0.018299365416169167,"tray.nk.fav.cao.Lx: void <init>(android.os.Handler,android.content.Context)",0.01004545297473669,android.database.ContentObserver: void <init>(android.os.Handler),0.006214688066393137,,,,,,,,,,,,,,,,,,,,,,,,
gen101_9de50a9e-ec70-4d43-834f-6d2521887c3b_app-release,1,1,0.999982476234436,n.qfkry.mfowg.VG: java.lang.String getIMSI(android.content.Context),0.5497305,"n.qfkry.mfowg.VG: void sendDataMessage(java.lang.String,java.lang.String)",0.14731266,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.12557079,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08182194083929062,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.051017191261053085,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.035970982164144516,"mv.Sje: void <init>(android.os.Handler,android.content.Context)",0.005298196338117123,android.database.ContentObserver: void <init>(android.os.Handler),0.0032777651213109493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen53_ddb13edf-d2d6-4457-8915-94f9bdeb8101_app-release,1,1,0.999872088432312,y.ti.roypl.zmjhl.RAB: java.lang.String getIMEI(android.content.Context),0.4651015,"y.ti.roypl.zmjhl.RAB: void sendTextMessage(java.lang.String,java.lang.String)",0.19134548,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14527532,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.08184897899627686,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.06020866334438324,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.04629835486412048,"wimgb.OxDFi: void <init>(android.os.Handler,android.content.Context)",0.006129587069153786,android.database.ContentObserver: void <init>(android.os.Handler),0.0037921108305454254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen18_ea7680ae-5c9c-4e4c-a75e-208bbee9c4bc_app-release,1,1,0.99992835521698,psew.MvwM: java.lang.String getIMEI(android.content.Context),0.4501568,"psew.MvwM: void sendDataMessage(java.lang.String,java.lang.String)",0.17791097,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14060731,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.07921899855136871,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.057740822434425354,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.04079785570502281,bbvf.sxbbj.gdkql.KVjj: void onCreate(android.os.Bundle),0.03238804638385773,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.008943591266870499,android.database.ContentObserver: void <init>(android.os.Handler),0.0035709585063159466,android.telephony.PhoneStateListener: void <init>(),0.003551230300217867,swqym.cl.ykk.Y: void <init>(android.content.Context),0.0032268811482936144,"ymvzm.jkqgx.codl.nap.I: void <init>(android.os.Handler,android.content.Context)",0.001886493992060423,,,,,,,,,,,,,,,,,,,,
gen5_c402318f-13f5-437d-b321-bd76f7e37dc4_app-release,1,1,0.9998171925544739,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.49013972,wxz.qe.wjlp.qfem.QT$1: void run(),0.11999952,qmn.ue.flaod.FfEc: void onCreate(android.os.Bundle),0.11290071,java.io.DataOutputStream: void writeUTF(java.lang.String),0.11259516328573227,wxz.qe.wjlp.qfem.QT: java.lang.String getSdk(),0.052864283323287964,android.os.Build$VERSION: void <clinit>(),0.03767261654138565,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.031176254153251648,android.database.ContentObserver: void <init>(android.os.Handler),0.012447916902601719,android.telephony.PhoneStateListener: void <init>(),0.012379147112369537,ymdxk.pna.K: void <init>(android.content.Context),0.011248510330915451,"bt.tuml.OEM: void <init>(android.os.Handler,android.content.Context)",0.0065760831348598,,,,,,,,,,,,,,,,,,,,,,
gen26_42f5391f-e684-46a6-8d58-5868634ae0e5_app-release,1,1,0.9999901056289673,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.6761144,xzcbf.aejnq.SOkKV$1: void run(),0.102742486,xzcbf.aejnq.SOkKV: java.lang.String getSdk(),0.07292268,android.os.Build$VERSION: void <clinit>(),0.05196680873632431,java.net.URL: java.net.URLConnection openConnection(),0.05007779225707054,"wgktj.XpyNo: void <init>(android.os.Handler,android.content.Context)",0.028527235612273216,android.database.ContentObserver: void <init>(android.os.Handler),0.017648562788963318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen25_33f4a570-9388-4250-872e-389727eca17a_app-release,1,1,0.998752236366272,"wgtm.Al: void sendDataMessage(java.lang.String,java.lang.String)",0.3909012,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.23933782,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.1027301,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.06812457740306854,h.ypmwt.vh.MgvsK$1: void run(),0.058596402406692505,java.io.DataOutputStream: void writeUTF(java.lang.String),0.054980818182229996,h.ypmwt.vh.MgvsK: java.lang.String getSdk(),0.025813909247517586,wgtm.Al: java.lang.String getSdk(),0.025813909247517586,android.os.Build$VERSION: void <clinit>(),0.017355475574731827,"jaz.u.IZ: void <init>(android.os.Handler,android.content.Context)",0.010098355822265148,android.database.ContentObserver: void <init>(android.os.Handler),0.006247417535632849,,,,,,,,,,,,,,,,,,,,,,
gen103_20257920-9a35-44ee-b784-d1f705a5fd77_app-release,1,1,0.9999843835830688,tzzgn.BFwz: java.lang.String getIMSI(android.content.Context),0.5309714,"tzzgn.BFwz: void sendTextMessage(java.lang.String,java.lang.String)",0.14811921,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.1212858,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.07902984321117401,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.04972636699676514,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.0381547212600708,tzzgn.BFwz$1: void run(),0.018430618569254875,java.net.URL: java.net.URLConnection openConnection(),0.005998753011226654,"upw.J: void <init>(android.os.Handler,android.content.Context)",0.005117400083690882,android.database.ContentObserver: void <init>(android.os.Handler),0.0031659144442528486,,,,,,,,,,,,,,,,,,,,,,,,
gen20_6dcbed51-1dd3-4c34-bf74-9b0b69968401_app-release,1,1,0.9999936819076538,i.AL: java.lang.String getIMEI(android.content.Context),0.6033648,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.18846212,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.10618068,i.AL$1: void run(),0.043231796473264694,java.io.OutputStream: void write(byte[]),0.025707118213176727,java.net.URL: java.net.URLConnection openConnection(),0.020182261243462563,"wlp.rclnz.mxrsg.T: void <init>(android.os.Handler,android.content.Context)",0.007951764389872551,android.database.ContentObserver: void <init>(android.os.Handler),0.004919413011521101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen20_3d139440-aa5b-43e5-842a-8b6a50507b08_app-release,1,1,0.9996706247329712,km.zrqmb.qgrvd.ShCdO: java.lang.String getIMSI(android.content.Context),0.35374445,km.zrqmb.qgrvd.ShCdO: java.lang.String getIncomingSMS(android.content.Intent),0.18679842,"km.zrqmb.qgrvd.ShCdO: void sendTextMessage(java.lang.String,java.lang.String)",0.09399691,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.08080323785543442,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.05298930034041405,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.052651382982730865,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.03415321186184883,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.032577261328697205,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.029429186135530472,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.02390925958752632,km.zrqmb.qgrvd.ShCdO$1: void run(),0.01978282257914543,ftl.Wp: void onCreate(android.os.Bundle),0.01861254870891571,java.io.DataOutputStream: void writeUTF(java.lang.String),0.008380922488868237,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.005139647051692009,android.database.ContentObserver: void <init>(android.os.Handler),0.002052134135738015,android.telephony.PhoneStateListener: void <init>(),0.002040795050561428,pa.upza.x.joja.VXAbM: void <init>(android.content.Context),0.001854402245953679,"loqm.j.Iv: void <init>(android.os.Handler,android.content.Context)",0.001084118615835905,,,,,,,,
gen34_69e63432-9ab3-4993-84b4-08efd44ccb4a_app-release,1,1,0.9999985694885254,gs.K: java.lang.String getIMSI(android.content.Context),0.65854996,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.15042761,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.09801864,gs.K$2: void run(),0.036828767508268356,gs.K$1: void run(),0.022859012708067894,java.io.DataOutputStream: void writeUTF(java.lang.String),0.015602373518049717,java.net.URL: java.net.URLConnection openConnection(),0.007440096233040094,"xogdb.ybo.f.VuFRr: void <init>(android.os.Handler,android.content.Context)",0.006346976850181818,android.database.ContentObserver: void <init>(android.os.Handler),0.00392660079523921,,,,,,,,,,,,,,,,,,,,,,,,,,
gen22_13dc15c6-4d6a-4470-8026-8e2eb71dc86f_app-release,1,1,0.9999867677688599,hggr.JUD: java.lang.String getIMSI(android.content.Context),0.68639904,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.15678896,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.102163695,hggr.JUD$2: void run(),0.03838619962334633,java.io.DataOutputStream: void writeUTF(java.lang.String),0.016262173652648926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen58_68a8bf5e-8b86-4d57-b942-6fc1f5958653_app-release,1,1,0.999997615814209,t.rlq.vhicf.LZw: java.lang.String getIMEI(android.content.Context),0.5982326,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.18685907,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.10527751,m.yqze.n.o.Z: void onCreate(android.os.Bundle),0.043041858822107315,t.rlq.vhicf.LZw$2: void run(),0.028395144268870354,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.011885520070791245,java.net.URL: java.net.URLConnection openConnection(),0.010047855786979198,android.database.ContentObserver: void <init>(android.os.Handler),0.00474559934809804,android.telephony.PhoneStateListener: void <init>(),0.004719381686300039,dstba.nz.BQ: void <init>(android.content.Context),0.004288340453058481,"exrem.ctvei.TXt: void <init>(android.os.Handler,android.content.Context)",0.002507042372599244,,,,,,,,,,,,,,,,,,,,,,
gen48_596dcd11-e23a-45fb-8957-8b68d5da20da_app-release,1,1,0.9997889399528503,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.9360703,"q.wr.p.hhjtl.BuzV: void <init>(android.os.Handler,android.content.Context)",0.03949553,android.database.ContentObserver: void <init>(android.os.Handler),0.024434172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen18_2d730179-3956-4492-9a45-8bf54182b727_app-release,1,1,0.9999479055404663,kx.xwn.Os: java.lang.String getIMSI(android.content.Context),0.48186463,"kx.xwn.Os: void sendDataMessage(java.lang.String,java.lang.String)",0.12912647,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.11006871,"kx.xwn.Os: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.09810222685337067,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.07172077894210815,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.05097411945462227,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.03189632296562195,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.01872958615422249,"zi.gsrj.YvhJ: void <init>(android.os.Handler,android.content.Context)",0.004644118249416351,android.database.ContentObserver: void <init>(android.os.Handler),0.002873115474358201,,,,,,,,,,,,,,,,,,,,,,,,
